0691,COMMUNICATION THEORY                                                       
0692,COMMUNICATIONS EQUIPMENT TECHNOLOGY                                        
0693,COMMUNITY COLLEGE EDUCATION                                                
0694,COMMUNITY HEALTH                                                           
0695,COMMUNITY MEDICINE                                                         
0696,COMMUNITY PLANNING                                                         
0697,COMMUNITY PSYCHOLOGY                                                       
0699,COMMUNITY/REGIONAL PLANNING                                                
0700,COMPARATIVE AND INTERDISCIPLINARY ARTS                                     
0701,COMPARATIVE LITERATURE                                                     
0702,COMPOSITION                                                                
0703,COMPUTATIONAL SCIENCES                                                     
0704,COMPUTER ART AND DESIGN                                                    
0705,COMPUTER EDUCATION                                                         
0706,COMPUTER ENGINEERING                                                       
0710,COMPUTER TECHNOLOGIES                                                      
0711,COMPUTER-AIDED DRAFTING/DESIGN                                             
0712,CONFLICT RESOLUTION AND MEDIATION/PEACE STUDIES                            
0713,CONSERVATION                                                               
0714,CONSERVATION BIOLOGY                                                       
0715,CONSTRUCTION ENGINEERING                                                   
0716,CONSTRUCTION ENGINEERING AND MANAGEMENT                                    
0717,CONSTRUCTION MANAGEMENT                                                    
0718,CONSTRUCTION TECHNOLOGIES                                                  
0719,CONSUMER ECONOMICS                                                         
0720,CONSUMER SERVICES                                                          
0722,CORPORATE AND ORGANIZATIONAL COMMUNICATION                                 
0723,CORRECTIONS                                                                
0725,COUNSELING                                                                 
0726,COUNSELING PSYCHOLOGY                                                      
0727,COUNSELOR EDUCATION                                                        
0728,COURT REPORTING                                                            
0729,CRAFTS                                                                     
0730,CREATIVE WRITING                                                           
0731,CRIMINAL JUSTICE                                                           
0732,CRIMINAL JUSTICE AND CRIMINOLOGY                                           
0733,CRIMINOLOGY                                                                
0734,CROP SCIENCES                                                              
0735,CULINARY ARTS                                                              
0736,CULTURAL STUDIES                                                           
0737,CURRICULUM AND INSTRUCTION                                                 
0738,CYTOLOGY                                                                   
0739,CYTOTECHNOLOGY                                                             
0740,DAIRY SCIENCE                                                              
0742,DANCE THERAPY                                                              
0743,DATA PROCESSING                                                            
0744,DEAF INTERPRETER TRAINING                                                  
0745,DECISION SCIENCE/MANAGEMENT SCIENCE                                        
0746,DECORATIVE ARTS                                                            
0747,DEMOGRAPHY                                                                 
0748,DEMOGRAPHY AND POPULATION STUDIES                                          
0749,DENTAL AND ORAL SURGERY                                                    
0750,DENTAL ASSISTANT STUDIES                                                   
0751,DENTAL HYGIENE                                                             
0752,DENTAL LABORATORY TECHNOLOGY                                               
0753,DENTAL SERVICES                                                            
0754,DENTISTRY                                                                  
0755,DESIGN                                                                     
0756,DEVELOPMENTAL BIOLOGY                                                      
0757,DEVELOPMENTAL EDUCATION                                                    
0758,DEVELOPMENTAL PSYCHOLOGY                                                   
0759,DIESEL MECHANICS/TECHNOLOGY                                                
0760,DIETETICS                                                                  
0762,DIPLOMACY                                                                  
0763,DISABILITY STUDIES                                                         
0764,DISTANCE EDUCATION DEVELOPMENT                                             
0766,DRAMA                                                                      
0767,DRAMA THERAPY                                                              
0768,DRAMA/THEATER EDUCATION                                                    
0769,DRAMATIC PERFORMANCE ARTS                                                  
0770,DRUG AND ALCOHOL ABUSE COUNSELING                                          
0771,EARLY CHILD CARE CENTERS                                                   
0773,EAST ASIAN STUDIES                                                         
0774,EAST EUROPEAN & SLAVIC STUDIES                                             
0775,EAST EUROPEAN AND RUSSIAN STUDIES                                          
0776,EASTERN EUROPEAN STUDIES                                                   
0777,ECOLOGY                                                                    
0779,EDUCATION                                                                  
0780,EDUCATION OF THE GIFTED                                                    
0781,EDUCATION OF THE MULTIPLY HANDICAPPED                                      
0782,EDUCATIONAL ADMINISTRATION                                                 
0783,EDUCATIONAL LEADERSHIP                                                     
0784,EDUCATIONAL MEASUREMENT AND EVALUATION                                     
0785,EDUCATIONAL MEDIA/INSTRUCTIONAL TECHNOLOGY                                 
0786,EDUCATIONAL PSYCHOLOGY                                                     
0787,EDUCATIONAL TECHNOLOGY                                                     
0788,ELECTRICAL ENGINEERING                                                     
0789,ELECTRICAL ENGINEERING TECHNOLOGY                                          
0790,ELECTROMECHANICAL ENGINEERING                                              
0791,ELECTROMECHANICAL ENGINEERING TECHNOLOGY                                   
0792,ELECTRONIC COMMERCE                                                        
0793,ELECTRONIC MATERIALS                                                       
0795,ELECTRONICS ENGINEERING                                                    
0796,ELEMENTARY EDUCATION                                                       
0797,EMBRYOLOGY                                                                 
0798,EMERGENCY MEDICAL SERVICES                                                 
0799,ENERGY AND POWER ENGINEERING                                               
0800,ENERGY CONSERVATION TECHNOLOGY                                             
0801,ENERGY ENGINEERING                                                         
0802,ENERGY FACILITIES MANAGEMENT                                               
0803,ENERGY MANAGEMENT AND POLICY                                               
0804,ENERGY MANAGEMENT TECHNOLOGY                                               
0805,ENERGY RESOURCES                                                           
0806,ENERGY STUDIES                                                             
0808,ENGINEERING AND APPLIED SCIENCES                                           
0809,ENGINEERING DESIGN                                                         
0810,ENGINEERING MANAGEMENT                                                     
0811,ENGINEERING PHYSICS                                                        
0812,ENGINEERING SCIENCES                                                       
0813,ENGINEERING TECHNOLOGY                                                     
0815,ENGLISH AS A SECOND LANGUAGE                                               
0816,ENGLISH EDUCATION                                                          
0817,ENTOMOLOGY                                                                 
0818,ENTREPRENEURSHIP                                                           
0819,ENVIRONMENTAL AND OCCUPATIONAL HEALTH                                      
0820,ENVIRONMENTAL BIOLOGY                                                      
0821,ENVIRONMENTAL DESIGN                                                       
0822,ENVIRONMENTAL EDUCATION                                                    
0823,ENVIRONMENTAL ENGINEERING                                                  
0824,ENVIRONMENTAL ENGINEERING TECHNOLOGY                                       
0825,ENVIRONMENTAL POLICY                                                       
0826,ENVIRONMENTAL POLICY AND RESOURCE MANAGEMENT                               
0827,ENVIRONMENTAL SCIENCES                                                     
0828,ENVIRONMENTAL STUDIES                                                      
0829,ENVIRONMENTAL SYSTEMS AND DESIGN                                           
0830,ENVIRONMENTAL SYSTEMS ENGINEER                                             
0831,EPIDEMIOLOGY                                                               
0832,ERGONOMICS AND HUMAN FACTORS                                               
0833,ETHICS                                                                     
0835,ETHNOMUSICOLOGY                                                            
0836,EUROPEAN STUDIES                                                           
0837,EVOLUTIONARY BIOLOGY                                                       
0838,EXERCISE AND SPORTS SCIENCE                                                
0839,EXPERIMENTAL BIOLOGY                                                       
0840,EXPERIMENTAL PSYCHOLOGY                                                    
0841,FACILITIES MANAGEMENT                                                      
0842,FAMILY SERVICES                                                            
0843,FAMILY/CONSUMER STUDY                                                      
0844,FARM & RANCH MANAGEMENT                                                    
0845,FASHION DESIGN & TECHNOLOGY                                                
0846,FASHION MERCHANDISING                                                      
0847,FILM AND VIDEO                                                             
0848,FILM STUDIES                                                               
0849,"FILM, TELEVISION, AND VIDEO                                                "
0850,FINANCE AND BANKING                                                        
0851,FINANCIAL ENGINEERING                                                      
0852,FINE AND APPLIED ARTS                                                      
0854,FIRE PROTECTION ENGINEERING                                                
0855,FIRE SCIENCE                                                               
0856,"FISH, GAME, AND WILDLIFE MANAGEMENT                                        "
0857,FLIGHT TRAINING                                                            
0858,FLUID & THERMAL SCIENCES                                                   
0859,FOLKLORE                                                                   
0860,FOOD ENGINEERING                                                           
0861,FOOD MARKETING                                                             
0862,FOOD SCIENCE AND TECHNOLOGY                                                
0863,FOOD SCIENCES                                                              
0864,FOOD SERVICES MANAGEMENT                                                   
0865,FOOD SERVICES TECHNOLOGY                                                   
0866,FOOD TECHNOLOGY                                                            
0868,FOREIGN LANGUAGES EDUCATION                                                
0869,FOREIGN LANGUAGES/LITERATURE                                               
0870,FOREIGN SERVICE                                                            
0871,FORENSIC NURSING                                                           
0872,FORENSIC PSYCHOLOGY                                                        
0873,FORENSIC SCIENCES                                                          
0874,FORENSICS                                                                  
0875,FOREST SCIENCES                                                            
0876,FOREST TECHNOLOGY                                                          
0877,FORESTRY                                                                   
0878,FOUNDATIONS AND PHILOSOPHY OF EDUCATION                                    
0880,FRENCH STUDIES                                                             
0881,FUNERAL SERVICES                                                           
0882,GENDER STUDIES                                                             
0883,GENERAL STUDIES                                                            
0884,GENETIC COUNSELING                                                         
0885,GENETICS                                                                   
0886,GENOMIC SCIENCES                                                           
0887,GEOCHEMISTRY                                                               
0888,GEODETIC SCIENCES                                                          
0889,GEOGRAPHIC INFORMATION SYSTEMS                                             
0891,GEOLOGICAL ENGINEERING                                                     
0892,GEOLOGICAL SCIENCES                                                        
0893,GEOLOGY                                                                    
0894,GEOPHYSICAL SCIENCES                                                       
0895,GEOPHYSICS                                                                 
0896,GEOPHYSICS ENGINEERING                                                     
0897,GEOSCIENCES                                                                
0898,GEOTECHNICAL ENGINEERING                                                   
0900,GERMANIC LANGUAGES AND LITERATURE                                          
0901,GERONTOLOGICAL NURSING                                                     
0902,GERONTOLOGY                                                                
0903,GOVERNMENT                                                                 
0904,GRADUATE UNIT HEAD                                                         
0905,GRAPHIC ARTS                                                               
0906,GRAPHIC DESIGN                                                             
0907,GREEK                                                                      
0908,GUIDANCE                                                                   
0909,GUIDANCE AND COUNSELING                                                    
0910,HEALTH ADMINISTRATION                                                      
0911,HEALTH EDUCATION                                                           
0912,HEALTH INFORMATICS                                                         
0913,HEALTH PHYSICS                                                             
0914,HEALTH PHYSICS/RADIOLOGICAL HEALTH                                         
0915,HEALTH PROMOTION                                                           
0916,HEALTH PSYCHOLOGY                                                          
0917,HEALTH SCIENCES                                                            
0918,HEALTH SERVICES MANAGEMENT                                                 
0919,HEALTH SERVICES MANAGEMENT AND HOSPITAL ADMINISTRATION                     
0920,HEALTH SERVICES RESEARCH                                                   
0921,HEALTH SYSTEMS MANAGEMENT                                                  
0922,"HEALTH, PHYSICAL EDUCATION, & RECREATION (HPER)                            "
0923,HEATING/REFRIGERATION/AIR CONDITIONING                                     
0924,HEBREW                                                                     
0925,HEBREW STUDIES                                                             
0926,HIGHER EDUCATION                                                           
0927,HISPANIC STUDIES                                                           
0928,HISTOLOGY                                                                  
0929,HISTORIC PRESERVATION                                                      
0931,HISTORY OF MEDICINE                                                        
0932,HISTORY OF PHILOSOPHY                                                      
0933,HISTORY OF SCIENCE                                                         
0934,HOLOCAUST STUDIES                                                          
0937,HOME ECONOMICS EDUCATION                                                   
0938,HORSEMANSHIP                                                               
0940,HOSPICE NURSING                                                            
0941,HOSPITAL ADMINISTRATION                                                    
0942,HOSPITAL AND HEALTH ADMINISTRATION                                         
0943,HOSPITALITY MANAGEMENT                                                     
0944,HOSPITALITY SERVICES                                                       
0945,HOUSEHOLD ECONOMICS AND MANAGEMENT                                         
0946,HOUSEHOLD SCIENCE/HUMAN DEVELOPMENT                                        
0947,HUMAN BEHAVIOR                                                             
0948,HUMAN DEVELOPMENT                                                          
0949,HUMAN ECOLOGY                                                              
0950,HUMAN GENETICS                                                             
0951,HUMAN KINETICS/LEISURE STUDIES                                             
0953,HUMAN RESOURCES DEVELOPMENT                                                
0954,HUMAN RESOURCES MANAGEMENT                                                 
0955,HUMAN SERVICES                                                             
0956,HUMAN-COMPUTER INTERACTION                                                 
0958,HYDRAULICS                                                                 
0959,HYDROLOGY                                                                  
0960,ILLUSTRATION                                                               
0961,IMMUNOLOGY                                                                 
0962,INDIAN STUDIES                                                             
0963,INDUSTRIAL AND LABOR RELATIONS                                             
0964,INDUSTRIAL AND MANUFACTURING MANAGEMENT                                    
0965,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY                                   
0966,INDUSTRIAL ARTS                                                            
0967,INDUSTRIAL DESIGN                                                          
0968,INDUSTRIAL EDUCATION                                                       
0969,INDUSTRIAL ENGINEERING                                                     
0970,INDUSTRIAL ENGINEERING TECHNOLOGY                                          
0971,INDUSTRIAL HYGIENE                                                         
0972,INDUSTRIAL RELATIONS                                                       
0973,INDUSTRIAL/MANAGEMENT ENGINEERING                                          
0974,INDUSTRY/HEAVY EQUIPMENT                                                   
0975,INFORMATION SCIENCE                                                        
0976,INFORMATION STUDIES                                                        
0977,INFORMATION SYSTEMS                                                        
0978,INORGANIC CHEMISTRY                                                        
0979,INSTRUCTIONAL MEDIA                                                        
0981,INSTRUMENTATION TECHNOLOGY                                                 
0982,INSURANCE                                                                  
0983,INTERDISCIPLINARY STUDIES                                                  
0985,INTERIOR DESIGN                                                            
0986,INTERNATIONAL AFFAIRS                                                      
0987,INTERNATIONAL AND COMPARATIVE EDUCATION                                    
0988,INTERNATIONAL BUSINESS                                                     
0989,INTERNATIONAL DEVELOPMENT                                                  
0990,INTERNATIONAL ECONOMICS                                                    
0991,INTERNATIONAL HEALTH                                                       
0992,INTERNATIONAL RELATIONS                                                    
0993,INTERNATIONAL STUDIES                                                      
0994,INTERNATIONAL TRADE                                                        
0995,INTERNATL RELATIONS                                                        
0996,INTERNET AND INTERACTIVE MULTIMEDIA                                        
0997,INVESTMENT MANAGEMENT                                                      
0998,ISLAMIC STUDIES                                                            
0999,ITALIAN                                                                    
1001,JAZZ                                                                       
1002,JEWELRY/METALSMITHING                                                      
1003,JEWISH STUDIES                                                             
1005,JUDAIC STUDIES                                                             
1006,KINESIOLOGY AND MOVEMENT STUDIES                                           
1007,LABOR RELATIONS                                                            
1008,LABORATORY ANIMAL MEDICINE                                                 
1009,LABORATORY TECHNOLOGIES                                                    
1010,LAND USE MANAGEMENT & RECLAMATION                                          
1011,LANDSCAPE ARCHITECTURE                                                     
1012,LANGUAGES/LITERATURES                                                      
1014,LATIN AMERICAN STUDIES                                                     
1016,LAW ENFORCEMENT                                                            
1017,LEGAL AND JUSTICE STUDIES                                                  
1018,LEGAL SECRETARY                                                            
1019,LEISURE STUDIES                                                            
1020,LIBERAL ARTS                                                               
1021,LIBERAL STUDIES                                                            
1022,LIBRARIANSHIP                                                              
1023,LIBRARY SCIENCE                                                            
1025,LIFE SCIENCES                                                              
1026,LIMNOLOGY                                                                  
1027,LINGUISTICS                                                                
1028,LITERATURE                                                                 
1029,LOGIC                                                                      
1030,LOGISTICS                                                                  
1031,MACHINE & TOOL TECHNOLOGIES                                                
1032,MACHINE DESIGN                                                             
1033,MANAGEMENT                                                                 
1034,MANAGEMENT AND ADMINISTRATION                                              
1035,MANAGEMENT ENGINEERING                                                     
1037,MANAGEMENT OF TECHNOLOGY                                                   
1038,MANAGEMENT STRATEGY AND POLICY                                             
1039,MANUFACTURING                                                              
1040,MANUFACTURING ENGINEERING                                                  
1041,MARINE AFFAIRS                                                             
1042,MARINE BIOLOGY                                                             
1043,MARINE ENGINEERING                                                         
1044,MARINE GEOLOGY                                                             
1045,MARINE SCIENCES                                                            
1046,MARINE TECHNOLOGY                                                          
1047,MARITIME SCIENCES                                                          
1048,MARKETING                                                                  
1049,MARKETING RESEARCH                                                         
1050,MARRIAGE AND FAMILY THERAPY                                                
1051,MASS COMMUNICATION                                                         
1052,MATERIALS ENGINEERING                                                      
1053,MATERIALS SCIENCES                                                         
1054,MATERNAL AND CHILD HEALTH                                                  
1055,MATERNAL/CHILD-CARE NURSING                                                
1056,MATERNITY NURSING                                                          
1057,MATH AND COMPUTATIONAL FINANCE                                             
1058,MATHEMATICAL PHYSICS                                                       
1059,MATHEMATICS                                                                
1060,MATHEMATICS EDUCATION                                                      
1061,MECHANICAL ENGINEERING                                                     
1062,MECHANICAL ENGINEERING TECHNOLOGY                                          
1063,MECHANICS                                                                  
1064,MED RECORDS SERVICES                                                       
1065,MEDIA STUDIES                                                              
1066,MEDICAL ASSISTANT TECHNOLOGIES                                             
1067,MEDICAL ILLUSTRATION                                                       
1068,MEDICAL INFORMATICS                                                        
1069,MEDICAL LAB TECHNOLOGY                                                     
1070,MEDICAL MICROBIOLOGY                                                       
1071,MEDICAL PHYSICS                                                            
1072,MEDICAL SCIENCES                                                           
1073,MEDICAL SECRETARY                                                          
1074,MEDICAL TECHNOLOGY                                                         
1075,MEDICAL/SURGICAL NURSING                                                   
1076,MEDIEVAL AND RENAISSANCE STUDIES                                           
1077,MENTAL HEALTH/REHABILITATION COUNSELING                                    
1078,METALLURGICAL ENGINEERING                                                  
1079,METALLURGICAL TECHNOLOGY                                                   
1080,METALLURGY                                                                 
1081,METEOROLOGY                                                                
1082,METEOROLOGY/ATMOSPHERIC SCIENCE                                            
1083,MEXICAN-AMERICAN STUDIES                                                   
1084,MICROBIOLOGY                                                               
1085,MIDDLE EAST STUDIES                                                        
1086,MIDDLE SCHOOL EDUCATION                                                    
1087,MILITARY AND DEFENSE STUDIES                                               
1088,MINERAL ECONOMICS                                                          
1089,MINERAL ENGINEERING                                                        
1090,MINERAL ENGINEERING TECHNOLOGY                                             
1091,MINERAL/MINING ENGINEERING                                                 
1092,MINING TECHNOLOGY                                                          
1093,MINISTRIES                                                                 
1094,MISSIONS AND MISSIOLOGY                                                    
1095,MODERN EUROPEAN STUDIES                                                    
1096,MODERN LANGUAGES                                                           
1097,MOLECULAR BIOLOGY                                                          
1098,MOLECULAR BIOPHYSICS                                                       
1099,MOLECULAR MEDICINE                                                         
1100,MULTILINGUAL AND MULTICULTURAL EDUCATION                                   
1101,MUSEUM EDUCATION                                                           
1102,MUSEUM STUDIES                                                             
1104,MUSIC BUSINESS                                                             
1105,MUSIC EDUCATION                                                            
1106,MUSIC HISTORY                                                              
1109,MUSIC THERAPY                                                              
1110,MUSICOLOGY                                                                 
1111,NATIVE AMERICAN STUDIES                                                    
1112,NATURAL HISTORY                                                            
1113,NATURAL RESOURCE MANAGEMENT                                                
1114,NATURAL RESOURCES                                                          
1115,NATURAL SCIENCE                                                            
1116,NATURE CONSERVATION                                                        
1117,NATUROPATHIC MEDICINE                                                      
1118,NAUTICAL SCIENCE                                                           
1119,NAVAL ARCHITECTURE                                                         
1120,NAVAL SCIENCES                                                             
1121,NEAR AND MIDDLE EASTERN LANGUAGES                                          
1122,NEAR AND MIDDLE EASTERN STUDIES                                            
1123,NEAR EASTERN STUDIES                                                       
1124,NEUROBIOLOGY                                                               
1125,NEUROSCIENCE                                                               
1126,NONPROFIT MANAGEMENT                                                       
1127,NORTHERN STUDIES                                                           
1128,NUCLEAR ENGINEERING                                                        
1129,NUCLEAR MEDICAL TECHNOLOGY                                                 
1130,NUCLEAR PHYSICS                                                            
1131,NUCLEAR TECHNOLOGY                                                         
1132,NURSE ANESTHESIA                                                           
1133,NURSE MIDWIFERY                                                            
1134,NURSERY EDUCATION                                                          
1135,NURSING                                                                    
1136,NURSING ADMINISTRATION                                                     
1137,NURSING EDUCATION                                                          
1138,NUTRITION                                                                  
1139,NUTRITION AND FOODS                                                        
1140,OCCUPATIONAL EDUCATION                                                     
1141,OCCUPATIONAL HEALTH NURSING                                                
1142,OCCUPATIONAL SAFETY AND HEALTH                                             
1143,OCCUPATIONAL THERAPY                                                       
1144,OCEAN ENGINEERING                                                          
1145,OCEANOGRAPHY                                                               
1146,OFFICE EDUCATION                                                           
1147,ONCOLOGY                                                                   
1148,ONCOLOGY NURSING                                                           
1149,OPERA                                                                      
1150,OPERATING ROOM TECHNOLOGY                                                  
1151,OPERATIONS RESEARCH                                                        
1152,OPTICAL SCIENCES                                                           
1153,OPTICAL TECHNOLOGIES                                                       
1154,OPTICS                                                                     
1155,OPTOMETRIC/OPHTHALMIC TECHNOLOGY                                           
1156,OPTOMETRY                                                                  
1157,ORAL AND DENTAL SCIENCES                                                   
1158,ORAL BIOLOGY                                                               
1159,ORAL PATHOLOGY                                                             
1160,ORGANIC CHEMISTRY                                                          
1161,ORGANIZATIONAL BEHAVIOR                                                    
1162,ORGANIZATIONAL MANAGEMENT                                                  
1163,ORIENTAL LANGUAGES                                                         
1164,ORIENTAL MEDICINE AND ACUPUNCTURE                                          
1165,ORIENTAL STUDIES                                                           
1166,ORNAMENTAL HORTICULTURE                                                    
1167,ORTHODONTICS                                                               
1168,OSTEOPATHIC MEDICINE                                                       
1169,PAINTING/DRAWING                                                           
1170,PALEONTOLOGY                                                               
1171,PAPER & PULP SCIENCE                                                       
1172,PAPER AND PULP ENGINEERING                                                 
1173,PARALEGAL STUDIES                                                          
1174,PARAMEDICAL STUDIES                                                        
1175,PARASITOLOGY                                                               
1176,PARK MANAGEMENT                                                            
1177,PASTORAL MINISTRY AND COUNSELING                                           
1178,PASTORAL STUDIES                                                           
1179,PATHOBIOLOGY                                                               
1181,PATHOLOGY                                                                  
1182,PEACE STUDIES                                                              
1183,PEDODONTICS                                                                
1184,PERFORMANCE                                                                
1185,PERIODONTICS                                                               
1186,PEST CONTROL TECHNOLOGY                                                    
1187,PETROLEUM AND MINING ENGINEERING                                           
1188,PETROLEUM ENGINEERING                                                      
1189,PETROLEUM TECHNOLOGY                                                       
1190,PHARMACEUTICAL ADMINISTRATION                                              
1191,PHARMACEUTICAL CHEMISTRY                                                   
1192,PHARMACEUTICAL SCIENCES                                                    
1193,PHARMACOGNOSY                                                              
1194,PHARMACOLOGY                                                               
1195,PHARMACOLOGY AND TOXICOLOGY                                                
1196,PHARMACY                                                                   
1197,PHARMACY/PHARMACEUTICAL SCIENCES                                           
1198,PHILANTHROPIC STUDIES                                                      
1200,PHOTOGRAPHY                                                                
1201,PHOTONICS                                                                  
1202,PHYSICAL CHEMISTRY                                                         
1204,PHYSICAL EDUCATION AND ATHLETICS                                           
1205,PHYSICAL EDUCATION AND RECREATION                                          
1207,PHYSICAL SCIENCES                                                          
1208,PHYSICAL THERAPY                                                           
1209,PHYSICIAN ASSISTANT STUDIES                                                
1211,PHYSIOLOGY                                                                 
1212,PIANO                                                                      
1213,PLANETARY AND SPACE SCIENCES                                               
1215,PLANT BIOLOGY                                                              
1216,PLANT MOLECULAR BIOLOGY                                                    
1217,PLANT PATHOLOGY                                                            
1218,PLANT PHYSIOLOGY                                                           
1219,PLANT SCIENCES                                                             
1220,PLASMA PHYSICS                                                             
1221,PLASTICS ENGINEERING                                                       
1222,PLUMBING                                                                   
1223,PODIATRIC MEDICINE                                                         
1224,POETRY                                                                     
1225,POLICE SCIENCE                                                             
1226,POLICY STUDIES                                                             
1227,POLITICAL SCIENCE                                                          
1229,POLITICAL SCIENCE/GOVERNMENT                                               
1230,POLITICS                                                                   
1231,POLLUTION CONTROLS                                                         
1232,POLLUTION TREATMENT                                                        
1233,POLYMER SCIENCE AND ENGINEERING                                            
1234,POPULATION STUDIES                                                         
1235,PORTUGUESE                                                                 
1236,POULTRY SCIENCE                                                            
1237,PRACTICAL NURSING                                                          
1238,PREDENTISTRY                                                               
1239,PRE-ENGINEERING                                                            
1240,PRELAW                                                                     
1241,PREMEDICINE                                                                
1242,PRE-VETERINARY MEDICINE                                                    
1243,PRINTING MANAGEMENT                                                        
1244,PRINTING TECHNOLOGIES                                                      
1245,PRINTMAKING                                                                
1246,PROFESSIONAL STUDIES-DENTISTRY                                             
1247,PROFESSIONAL STUDIES-LAW                                                   
1248,PROFESSIONAL STUDIES-MEDICINE                                              
1249,PROFESSIONAL STUDIES-THEOLOGY                                              
1250,PROJECT MANAGEMENT                                                         
1251,PSYCHIATRIC NURSING                                                        
1252,PSYCHIATRY                                                                 
1253,PSYCHOBIOLOGY                                                              
1255,PUBLIC ADMINISTRATION                                                      
1256,PUBLIC ADMINISTRATION AND PUB POL                                          
1257,PUBLIC AFFAIRS                                                             
1258,PUBLIC HEALTH                                                              
1260,PUBLIC HEALTH NURSING                                                      
1261,PUBLIC HISTORY                                                             
1262,PUBLIC POLICY                                                              
1263,PUBLIC POLICY AND ADMINISTRATION                                           
1265,PUBLISHING                                                                 
1266,QUALITY CONTROL TECHNOLOGY                                                 
1267,QUALITY MANAGEMENT                                                         
1268,QUANTITATIVE ANALYSIS                                                      
1269,RADIATION BIOLOGY                                                          
1270,RADIO & TV STUDIES                                                         
1271,RADIO AND TELEVISION                                                       
1272,RADIOLOGICAL HEALTH PHYSICS                                                
1273,RADIOLOGICAL SCIENCES                                                      
1274,RADIOLOGICAL TECHNOLOGY                                                    
1275,RAILROAD MANAGEMENT                                                        
1276,RANGE MANAGEMENT                                                           
1277,RANGE SCIENCE                                                              
1278,READING EDUCATION                                                          
1280,REAL ESTATE                                                                
1281,RECREATION AND LEISURE SERVICES                                            
1282,RECREATION AND PARK MANAGEMENT                                             
1283,REGIONAL PLANNING                                                          
1284,REHABILITATION COUNSELING                                                  
1285,REHABILITATION NURSING                                                     
1286,REHABILITATION SCIENCES                                                    
1287,RELIABILITY ENGINEERING                                                    
1289,RELIGIOUS EDUCATION                                                        
1290,RELIGIOUS STUDIES                                                          
1291,REPRODUCTIVE BIOLOGY                                                       
1292,RESOURCE MANAGEMENT                                                        
1293,RESPIRATORY THERAPY                                                        
1294,RETAIL MANAGEMENT                                                          
1295,RHETORIC AND PUBLIC ADDRESS                                                
1296,ROMANCE LANGUAGES                                                          
1297,ROMANCE LANGUAGES AND LITERATURE                                           
1298,RURAL PLANNING AND STUDIES                                                 
1299,RURAL SOCIOLOGY                                                            
1301,RUSSIAN STUDIES                                                            
1302,SACRED MUSIC                                                               
1303,SAFETY ENGINEERING                                                         
1304,SAFETY SCIENCES                                                            
1305,SANITARY ENGINEERING                                                       
1306,SANITARY ENGINEERING TECHNOLOGY                                            
1307,SCANDINAVIAN LANGUAGES                                                     
1308,SCHOOL NURSING                                                             
1309,SCHOOL PSYCHOLOGY                                                          
1310,SCHOOL SERVICES                                                            
1311,SCIENCE EDUCATION                                                          
1312,SCULPTURE                                                                  
1313,SECONDARY EDUCATION                                                        
1314,SECRETARIAL SCIENCE                                                        
1315,SECURITY ADMINISTRATION                                                    
1316,SENSORY COMMUNICATION                                                      
1317,SHEEP SCIENCE                                                              
1318,SINO-SOVIET STUDIES                                                        
1319,SLAVIC LANGUAGES                                                           
1320,SLAVIC LANGUAGES AND LITERATURE                                            
1321,SLAVIC STUDIES                                                             
1322,SOCIAL AND PHILOSOPHICAL FOUNDATIONS                                       
1323,SOCIAL ANTHROPOLOGY                                                        
1324,SOCIAL PSYCHOLOGY                                                          
1325,SOCIAL SCIENCES                                                            
1326,SOCIAL SCIENCES EDUCATION                                                  
1327,SOCIAL WELFARE                                                             
1328,SOCIAL WORK                                                                
1329,SOCIOBIOLOGY                                                               
1330,SOCIOLOGY                                                                  
1331,SOFTWARE ENGINEERING                                                       
1332,SOIL CONSERVATION                                                          
1333,SOIL MECHANICS                                                             
1334,SOIL SCIENCES                                                              
1335,SOIL SCIENCES AND MANAGEMENT                                               
1336,SOLAR ENGINEERING                                                          
1337,SOLAR INSTALLATION TECHNICIAN                                              
1338,SOLAR TECHNOLOGIES                                                         
1339,SOLID STATE SCIENCES                                                       
1340,SOUTH AND SOUTHEAST ASIAN STUDIES                                          
1341,SOUTHEAST ASIAN STUDIES                                                    
1343,SOVIET STUDIES                                                             
1345,SPECIAL EDUCATION                                                          
1346,SPEECH                                                                     
1347,SPEECH AND DRAMATIC ARTS                                                   
1348,SPEECH AND HEARING SCIENCES                                                
1349,SPEECH AND INTERPERSONAL COMMUNICATION                                     
1350,SPEECH COMMUNICATION                                                       
1351,SPEECH CORRECTION EDUCATION                                                
1352,SPEECH PATHOLOGY                                                           
1353,SPEECH THERAPY                                                             
1354,SPEECH/RHETORIC/PUB ADDRESS/DEBATE                                         
1355,SPORT PSYCHOLOGY                                                           
1356,SPORTS ADMINISTRATION                                                      
1358,STATISTICS                                                                 
1359,STRINGED INSTRUMENTS                                                       
1360,STRUCTURAL BIOLOGY                                                         
1361,STRUCTURAL ENGINEERING                                                     
1362,STUDENT PERSONNEL SERVICES                                                 
1363,STUDIO ART                                                                 
1364,SURGICAL NURSING                                                           
1365,SURVEYING SCIENCE AND ENGINEERING                                          
1366,SURVEYING TECHNOLOGY                                                       
1367,SYSTEM MANAGEMENT                                                          
1368,SYSTEMS ANALYSIS                                                           
1369,SYSTEMS ENGINEERING                                                        
1370,SYSTEMS SCIENCE                                                            
1371,TAXATION                                                                   
1372,TEACHER AIDE                                                               
1373,TEACHER EDUCATION                                                          
